CustomerID,Recency,Frequency,Monetary,TotalQuantity,ProductDiversity,TransactionCount,AverageOrderValue,BasketSize
16024,12,1,251.03,397,61,63,251.03,397.0
16025,30,1,439.65999999999997,338,28,28,439.66,338.0
16026,43,1,236.09,243,30,32,236.09,243.0
16027,92,6,934.62,1147,11,16,155.77,191.17
16029,39,63,80850.84,40108,44,241,1283.35,636.63
16030,310,1,331.24,283,28,29,331.24,283.0
16031,92,2,547.9,421,91,98,273.95,210.5
16033,6,20,8778.82,3529,538,1128,438.94,176.45
16034,196,3,437.70000000000005,242,18,22,145.9,80.67
16036,87,2,758.9200000000001,716,55,55,379.46,358.0
16037,270,3,855.02,428,37,39,285.01,142.67
16038,8,3,471.78,244,24,26,157.26,81.33
16040,65,3,1313.55,684,57,65,437.85,228.0
16041,31,3,3166.4,1584,6,6,1055.47,528.0
16042,22,5,1177.47,743,68,70,235.49,148.6
16043,38,4,773.99,503,30,39,193.5,125.75
16045,120,4,1340.7,897,71,83,335.18,224.25
16048,373,2,256.44,144,8,8,128.22,72.0
16049,40,3,1074.81,763,248,299,358.27,254.33
16050,174,1,137.9,278,10,10,137.9,278.0
16052,54,1,362.06,282,34,34,362.06,282.0
16053,33,2,1511.95,1793,81,84,755.98,896.5
16054,145,1,783.9,380,70,70,783.9,380.0
16055,221,1,134.8,22,8,8,134.8,22.0
16056,45,1,650.75,345,66,66,650.75,345.0
16057,16,7,2263.12,863,109,121,323.3,123.29
16059,66,6,1453.16,641,126,178,242.19,106.83
16062,10,4,1153.62,800,50,64,288.4,200.0
16063,260,1,335.32,262,23,23,335.32,262.0
16065,365,1,367.14,228,71,73,367.14,228.0
16066,17,5,1521.04,935,77,101,304.21,187.0
16070,22,2,852.15,457,32,33,426.08,228.5
16071,45,1,326.24,180,21,21,326.24,180.0
16072,288,1,584.3199999999999,140,23,23,584.32,140.0
16073,297,1,122.4,48,1,1,122.4,48.0
16076,3,10,2234.73,1435,71,129,223.47,143.5
16078,284,1,79.2,16,1,1,79.2,16.0
16079,17,3,1352.0,864,18,21,450.67,288.0
16080,82,2,217.16,128,10,10,108.58,64.0
16081,56,5,2799.42,1473,175,223,559.88,294.6
16083,101,2,1317.62,908,31,31,658.81,454.0
16084,299,1,436.18,216,38,38,436.18,216.0
16085,23,5,981.51,636,123,167,196.3,127.2
16086,59,5,1121.39,511,24,39,224.28,102.2
16091,155,2,315.06,154,16,18,157.53,77.0
16092,115,3,817.86,628,37,51,272.62,209.33
16093,107,1,17.0,20,1,1,17.0,20.0
16094,12,4,1078.23,647,48,63,269.56,161.75
16096,264,1,320.62,155,12,12,320.62,155.0
16097,240,1,185.04999999999998,87,10,10,185.05,87.0
16098,88,7,2005.63,613,34,67,286.52,87.57
16099,50,3,731.9,434,29,39,243.97,144.67
16101,71,1,1290.7,757,76,76,1290.7,757.0
16102,42,3,1842.14,942,41,57,614.05,314.0
16103,7,6,1429.64,558,30,48,238.27,93.0
16104,62,1,298.21,122,28,28,298.21,122.0
16105,249,1,336.96,330,13,13,336.96,330.0
16106,66,1,108.38,74,6,6,108.38,74.0
16107,18,7,3204.1600000000003,1176,16,31,457.74,168.0
16108,85,1,842.5,615,48,48,842.5,615.0
16109,219,2,611.88,612,18,18,305.94,306.0
16110,45,3,1320.95,720,283,342,440.32,240.0
16112,143,4,195.74,574,15,16,48.94,143.5
16113,183,1,161.38,176,30,30,161.38,176.0
16114,171,1,135.75000000000003,43,8,8,135.75,43.0
16115,10,8,1660.8799999999999,994,169,279,207.61,124.25
16116,212,1,612.78,248,34,34,612.78,248.0
16117,190,1,232.21,130,30,30,232.21,130.0
16119,8,2,423.36,240,14,16,211.68,120.0
16120,59,4,1309.14,878,26,30,327.29,219.5
16121,57,2,854.66,576,170,204,427.33,288.0
16122,73,4,684.42,1128,26,38,171.1,282.0
16123,52,1,307.78000000000003,170,16,16,307.78,170.0
16124,317,1,249.0,48,11,11,249.0,48.0
16125,367,1,289.35,124,13,13,289.35,124.0
16126,29,4,6287.77,2125,57,117,1571.94,531.25
16127,39,1,656.25,323,40,40,656.25,323.0
16128,18,5,1880.22,988,76,89,376.04,197.6
16131,52,6,3506.54,1802,55,78,584.42,300.33
16133,4,33,14589.04,8887,219,338,442.09,269.3
16134,22,2,618.09,371,34,35,309.04,185.5
16135,263,1,517.55,209,21,21,517.55,209.0
16136,60,3,709.38,440,35,37,236.46,146.67
16139,19,3,635.4100000000001,330,25,31,211.8,110.0
16140,66,2,725.1800000000001,730,32,35,362.59,365.0
16141,88,1,620.4,238,30,30,620.4,238.0
16142,250,1,535.34,422,37,37,535.34,422.0
16143,3,6,2424.94,919,75,117,404.16,153.17
16144,247,1,175.2,16,1,1,175.2,16.0
16145,9,11,3799.4900000000002,3123,134,224,345.41,283.91
16146,157,3,734.13,427,26,29,244.71,142.33
16147,134,1,375.0,246,22,22,375.0,246.0
16148,296,1,76.32000000000001,72,1,1,76.32,72.0
16149,5,2,280.52,308,18,18,140.26,154.0
16150,43,5,2053.02,1047,91,117,410.6,209.4
16152,269,1,1829.04,642,29,29,1829.04,642.0
16153,50,5,1824.23,1073,78,89,364.85,214.6
16156,9,9,3092.04,1273,108,128,343.56,141.44
16157,16,3,656.69,347,12,18,218.9,115.67
16159,282,1,348.2,236,14,14,348.2,236.0
16160,65,2,1025.44,1162,20,20,512.72,581.0
16161,2,19,5533.67,2583,286,471,291.25,135.95
16162,252,1,37.4,4,2,2,37.4,4.0
16163,232,2,856.6,192,5,6,428.3,96.0
16164,17,3,822.48,433,27,34,274.16,144.33
16168,11,27,3787.6,1892,57,98,140.28,70.07
16169,8,4,1822.97,1325,71,85,455.74,331.25
16170,51,6,1885.05,1770,106,125,314.18,295.0
16171,59,1,73.19999999999999,24,3,3,73.2,24.0
16172,95,5,1140.21,787,52,69,228.04,157.4
16173,16,6,1418.32,575,70,84,236.39,95.83
16174,126,3,1009.55,651,19,23,336.52,217.0
16175,94,4,1037.5900000000001,533,45,58,259.4,133.25
16177,50,1,331.95,95,15,15,331.95,95.0
16178,138,1,197.9,94,8,8,197.9,94.0
16179,61,1,215.83,99,11,11,215.83,99.0
16180,100,8,10254.18,5867,90,162,1281.77,733.38
16181,73,1,305.54,152,11,11,305.54,152.0
16182,72,4,6617.65,3791,17,28,1654.41,947.75
16183,67,1,338.71000000000004,113,15,15,338.71,113.0
16184,64,6,1158.79,561,26,45,193.13,93.5
16185,17,2,529.41,260,31,31,264.7,130.0
16186,23,12,4006.94,3020,87,218,333.91,251.67
16187,32,15,6911.4400000000005,5048,160,295,460.76,336.53
16188,45,4,981.86,782,65,67,245.46,195.5
16189,16,2,215.48,134,9,11,107.74,67.0
16190,40,1,215.08,88,6,6,215.08,88.0
16191,3,13,5180.52,3351,65,134,398.5,257.77
16193,237,1,314.45,219,19,19,314.45,219.0
16198,75,1,400.68100000000004,129,15,15,400.68,129.0
16200,4,2,1068.8700000000001,516,149,172,534.44,258.0
16201,3,4,1863.47,1286,74,111,465.87,321.5
16202,361,1,365.27,191,18,18,365.27,191.0
16203,59,4,592.9,262,27,35,148.22,65.5
16204,23,1,384.18,218,45,50,384.18,218.0
16205,31,4,757.63,516,73,97,189.41,129.0
16206,55,4,537.0600000000001,272,52,63,134.27,68.0
16207,25,1,394.38,140,19,19,394.38,140.0
16208,45,2,664.26,333,61,66,332.13,166.5
16209,89,5,2262.62,1179,37,46,452.52,235.8
16210,2,18,21086.3,7559,74,123,1171.46,419.94
16211,89,1,547.02,154,23,23,547.02,154.0
16212,19,2,690.34,244,40,41,345.17,122.0
16213,79,1,159.0,48,6,6,159.0,48.0
16214,171,3,1062.75,420,36,44,354.25,140.0
16215,81,1,242.35,104,14,14,242.35,104.0
16216,267,1,914.9300000000001,254,37,37,914.93,254.0
16217,235,2,304.25,91,13,15,152.12,45.5
16218,30,7,3084.68,2088,56,84,440.67,298.29
16221,37,3,860.86,714,90,95,286.95,238.0
16222,318,1,773.55,325,120,122,773.55,325.0
16224,57,4,1295.3,1116,90,96,323.82,279.0
16225,45,5,1096.32,493,109,134,219.26,98.6
16226,203,3,255.12,192,6,8,85.04,64.0
16227,225,1,314.22,90,6,6,314.22,90.0
16229,87,2,1010.6,318,46,47,505.3,159.0
16230,190,2,542.03,365,32,35,271.02,182.5
16232,44,4,990.88,550,24,37,247.72,137.5
16233,71,3,536.6800000000001,174,22,22,178.89,58.0
16235,41,5,867.3100000000001,330,42,46,173.46,66.0
16236,78,1,432.2,184,20,20,432.2,184.0
16239,57,2,414.2,228,18,19,207.1,114.0
16240,24,2,3718.8,1641,126,135,1859.4,820.5
16241,10,13,2590.31,1443,347,655,199.25,111.0
16242,8,7,3579.86,1969,184,292,511.41,281.29
16243,34,2,409.1,110,49,51,204.55,55.0
16244,212,2,1522.75,855,88,91,761.38,427.5
16245,24,3,1413.66,1014,80,90,471.22,338.0
16247,170,1,114.56,182,16,16,114.56,182.0
16248,62,1,152.94,78,7,7,152.94,78.0
16249,53,5,1800.07,950,67,69,360.01,190.0
16250,261,2,389.44,208,22,24,194.72,104.0
16253,67,2,3683.86,3233,114,123,1841.93,1616.5
16255,17,8,2619.91,1767,146,270,327.49,220.88
16256,267,1,752.4300000000001,581,13,13,752.43,581.0
16257,177,1,46.95,2,2,2,46.95,2.0
16258,45,5,5203.51,2994,111,135,1040.7,598.8
16260,51,1,1035.45,311,18,18,1035.45,311.0
16261,17,4,728.54,301,98,119,182.14,75.25
16265,9,9,5447.0,2646,164,258,605.22,294.0
16266,74,7,861.89,398,44,61,123.13,56.86
16268,71,2,667.65,533,45,45,333.82,266.5
16270,353,1,1141.24,688,54,54,1141.24,688.0
16271,3,5,1404.64,1024,89,130,280.93,204.8
16272,117,1,411.7,224,25,25,411.7,224.0
16274,373,1,351.75,153,64,65,351.75,153.0
16275,197,1,559.87,336,33,33,559.87,336.0
16276,177,1,810.6,420,6,6,810.6,420.0
16278,100,1,566.38,114,23,23,566.38,114.0
16279,21,3,1502.78,1046,102,106,500.93,348.67
16281,72,1,2062.06,934,17,17,2062.06,934.0
16282,340,1,168.3,114,11,11,168.3,114.0
16283,6,5,1570.81,1236,117,166,314.16,247.2
16284,31,2,812.68,535,87,103,406.34,267.5
16287,170,1,142.5,298,8,8,142.5,298.0
16292,122,1,302.25,191,17,17,302.25,191.0
16293,22,10,2248.9900000000002,982,102,118,224.9,98.2
16295,10,4,1328.55,841,70,79,332.14,210.25
16297,269,1,301.9,206,20,20,301.9,206.0
16298,23,3,598.2,198,22,27,199.4,66.0
16302,127,1,233.22,158,11,11,233.22,158.0
16303,26,3,5360.63,2659,119,162,1786.88,886.33
16305,139,1,361.22,256,22,22,361.22,256.0
16306,214,6,632.27,487,36,41,105.38,81.17
16308,38,4,2560.0,8000,1,4,640.0,2000.0
16309,106,2,706.57,467,39,42,353.28,233.5
16311,18,2,616.26,394,35,37,308.13,197.0
16313,3,2,274.15000000000003,165,16,16,137.08,82.5
16315,331,1,226.37,75,14,14,226.37,75.0
16316,64,8,2938.91,1484,120,151,367.36,185.5
16317,120,3,1341.65,890,64,69,447.22,296.67
16318,35,1,328.15000000000003,199,19,19,328.15,199.0
16319,218,1,404.40000000000003,72,3,3,404.4,72.0
16320,172,2,1038.46,732,56,56,519.23,366.0
16321,72,5,373.65000000000003,135,7,12,74.73,27.0
16322,1,2,326.75,231,28,37,163.38,115.5
16323,196,1,207.50000000000003,50,1,1,207.5,50.0
16324,128,3,408.59000000000003,270,100,111,136.2,90.0
16325,47,3,594.24,194,14,18,198.08,64.67
16326,6,14,3039.2200000000003,682,158,300,217.09,48.71
16327,14,6,3820.27,2560,142,317,636.71,426.67
16330,18,3,251.91,147,39,39,83.97,49.0
16332,28,7,1582.8,797,125,151,226.11,113.86
16333,8,22,26626.8,32184,9,45,1210.31,1462.91
16337,37,1,151.05,87,10,10,151.05,87.0
16338,157,1,214.8,94,11,11,214.8,94.0
16339,284,1,94.05,21,17,18,94.05,21.0
16340,107,1,534.31,486,124,141,534.31,486.0
16341,25,4,1971.8700000000001,1398,60,77,492.97,349.5
16342,75,4,322.41,157,10,15,80.6,39.25
16343,16,2,328.58,175,29,43,164.29,87.5
16344,158,1,101.10000000000001,18,1,2,101.1,18.0
16345,44,1,565.46,288,35,37,565.46,288.0
16347,11,2,847.45,341,61,85,423.72,170.5
16348,32,7,1415.65,805,157,222,202.24,115.0
16349,291,1,53.5,9,9,9,53.5,9.0
16350,21,4,1116.47,545,40,57,279.12,136.25
16351,333,1,153.9,90,8,8,153.9,90.0
16352,18,2,494.44,300,28,28,247.22,150.0
16353,4,23,6675.71,2006,51,94,290.25,87.22
16354,63,2,395.8,150,38,39,197.9,75.0
16356,198,3,211.77,93,20,31,70.59,31.0
16357,33,3,658.88,246,31,34,219.63,82.0
16358,1,4,2027.5,1302,82,109,506.88,325.5
16359,7,9,1750.92,1183,39,66,194.55,131.44
16360,5,6,3450.41,2110,365,636,575.07,351.67
16361,10,4,891.21,418,87,104,222.8,104.5
16362,32,5,709.99,340,58,77,142.0,68.0
16363,53,1,109.36000000000001,52,5,5,109.36,52.0
16364,12,2,705.79,279,48,52,352.9,139.5
16365,18,9,1540.42,504,45,51,171.16,56.0
16366,19,1,327.3,256,18,18,327.3,256.0
16367,37,2,800.67,643,123,127,400.34,321.5
16368,2,2,479.91,251,58,69,239.96,125.5
16369,18,3,1545.41,1030,91,117,515.14,343.33
16370,82,4,1301.91,640,143,221,325.48,160.0
16372,33,2,355.73,158,86,92,177.86,79.0
16374,66,2,466.73,237,101,109,233.36,118.5
16376,9,2,974.96,691,104,122,487.48,345.5
16377,267,1,676.2,1500,5,5,676.2,1500.0
16378,247,3,362.95,267,22,23,120.98,89.0
16379,4,4,2157.4,1410,87,108,539.35,352.5
16380,61,1,1743.1499999999999,1428,28,31,1743.15,1428.0
16383,75,2,643.76,467,80,98,321.88,233.5
16384,90,2,584.5,260,33,33,292.25,130.0
16385,60,3,554.86,258,52,57,184.95,86.0
16386,29,2,302.57,205,76,81,151.28,102.5
16387,323,1,94.36,44,4,4,94.36,44.0
16389,53,4,1382.0700000000002,1242,33,34,345.52,310.5
16392,270,1,217.89000000000001,201,41,43,217.89,201.0
16393,2,13,3040.96,1573,120,327,233.92,121.0
16394,57,5,1555.34,2604,61,83,311.07,520.8
16395,61,5,1482.06,1472,150,206,296.41,294.4
16398,154,2,1705.8,758,75,82,852.9,379.0
16399,19,2,408.02,263,68,72,204.01,131.5
16400,95,1,303.93,172,28,29,303.93,172.0
16401,1,12,4098.32,3882,66,186,341.53,323.5
16402,265,2,293.45,146,55,57,146.72,73.0
16403,312,1,177.5,114,10,10,177.5,114.0
16404,70,1,443.05,157,23,23,443.05,157.0
16405,302,2,167.25,187,3,5,83.62,93.5
16406,19,1,154.35,116,54,58,154.35,116.0
16407,13,10,2079.68,1093,99,168,207.97,109.3
16409,36,5,2022.98,1304,145,231,404.6,260.8
16411,19,2,211.7,131,41,44,105.85,65.5
16412,54,1,135.99,63,25,30,135.99,63.0
16413,57,1,262.2,148,30,31,262.2,148.0
16414,22,2,126.25,27,5,7,63.12,13.5
16415,44,1,200.27,178,45,47,200.27,178.0
16416,27,3,1051.4,672,59,71,350.47,224.0
16418,45,3,631.12,280,76,95,210.37,93.33
16419,113,6,958.71,428,36,50,159.78,71.33
16422,17,51,34684.4,33704,68,369,680.09,660.86
16423,25,1,346.12,230,18,18,346.12,230.0
16424,191,1,133.56,88,5,5,133.56,88.0
16425,302,1,302.7,199,21,21,302.7,199.0
16426,2,10,1863.76,1215,211,353,186.38,121.5
16427,263,2,241.06,156,8,9,120.53,78.0
16429,106,1,284.55,9,2,2,284.55,9.0
16430,57,1,300.85,103,6,6,300.85,103.0
16431,213,3,623.28,442,51,76,207.76,147.33
16432,64,1,287.40000000000003,276,8,8,287.4,276.0
16433,28,1,184.26,106,17,17,184.26,106.0
16434,29,7,1511.8,760,88,107,215.97,108.57
16438,6,5,798.35,463,74,132,159.67,92.6
16440,8,5,3640.67,2018,186,282,728.13,403.6
16441,67,2,381.2,173,22,24,190.6,86.5
16442,2,3,609.3,443,161,171,203.1,147.67
16444,46,4,654.67,407,68,84,163.67,101.75
16445,34,1,230.51,111,62,63,230.51,111.0
16446,1,2,168472.5,80997,3,3,84236.25,40498.5
16447,136,1,255.91,221,34,34,255.91,221.0
16448,198,1,182.99,76,19,19,182.99,76.0
16449,198,2,707.69,367,40,40,353.84,183.5
16450,150,1,311.92,200,11,11,311.92,200.0
16451,88,1,266.97,120,14,14,266.97,120.0
16454,45,2,6.9,3,2,2,3.45,1.5
16455,64,7,1841.18,988,69,99,263.03,141.14
16456,99,5,2158.18,1147,80,110,431.64,229.4
16457,218,1,208.36,140,9,9,208.36,140.0
16458,3,18,3482.7400000000002,2154,52,202,193.49,119.67
16460,28,3,811.23,876,128,132,270.41,292.0
16461,178,1,142.92,48,31,32,142.92,48.0
16462,74,3,136.0,16,1,3,45.33,5.33
16463,21,4,1422.4,1163,74,82,355.6,290.75
16464,20,3,1298.66,952,152,230,432.89,317.33
16466,34,7,1595.96,785,103,146,227.99,112.14
16468,74,1,74.9,31,2,2,74.9,31.0
16469,24,4,625.42,260,148,171,156.35,65.0
16470,52,4,752.77,522,120,164,188.19,130.5
16471,275,1,223.95000000000002,141,13,13,223.95,141.0
16473,165,3,316.11,196,18,18,105.37,65.33
16474,7,7,1810.65,909,237,337,258.66,129.86
16475,88,4,544.3,319,23,28,136.07,79.75
16477,64,7,2494.46,1415,111,146,356.35,202.14
16478,25,3,331.0,224,15,17,110.33,74.67
16479,10,2,300.83,102,35,35,150.42,51.0
16480,76,1,769.29,455,51,53,769.29,455.0
16482,16,1,220.62,346,18,18,220.62,346.0
16483,192,1,139.35,44,19,19,139.35,44.0
16484,174,2,404.3,200,25,25,202.15,100.0
16485,77,1,363.65,235,41,42,363.65,235.0
16488,33,3,498.8,728,28,29,166.27,242.67
16491,47,1,731.5,478,39,39,731.5,478.0
16493,80,4,1351.63,1164,40,56,337.91,291.0
16494,297,1,826.53,675,47,50,826.53,675.0
16495,3,3,648.26,328,78,88,216.09,109.33
16496,9,3,1599.52,1111,92,95,533.17,370.33
16497,50,6,2965.69,1396,128,136,494.28,232.67
16498,161,2,100.97,45,15,15,50.48,22.5
16499,360,2,365.45,127,18,19,182.72,63.5
16500,5,6,400.86,123,8,11,66.81,20.5
16503,107,4,1431.93,569,71,84,357.98,142.25
16504,25,1,465.88,510,76,83,465.88,510.0
16505,32,1,777.6,576,4,4,777.6,576.0
16506,20,2,90.30000000000001,42,3,3,45.15,21.0
16509,297,1,363.70000000000005,64,13,13,363.7,64.0
16510,372,1,248.1,92,13,13,248.1,92.0
16511,22,3,918.33,405,135,159,306.11,135.0
16513,5,4,874.59,407,33,35,218.65,101.75
16515,52,5,1624.14,826,89,111,324.83,165.2
16516,30,1,101.69999999999999,58,6,6,101.7,58.0
16517,277,1,162.70000000000002,96,17,17,162.7,96.0
16518,61,2,484.32,327,36,40,242.16,163.5
16519,25,2,215.07999999999998,54,13,13,107.54,27.0
16520,186,3,1046.57,558,129,156,348.86,186.0
16523,2,21,9418.470000000001,4265,151,290,448.5,203.1
16525,2,26,13027.45,7397,75,183,501.06,284.5
16526,172,1,290.36,106,15,15,290.36,106.0
16527,81,1,228.06,106,14,14,228.06,106.0
16528,4,1,244.41,171,17,17,244.41,171.0
16529,190,1,455.25,198,30,30,455.25,198.0
16531,22,7,1244.59,915,68,77,177.8,130.71
16532,18,3,6748.8,2016,2,4,2249.6,672.0
16533,19,3,1082.81,611,112,176,360.94,203.67
16535,5,1,593.75,356,31,31,593.75,356.0
16536,110,1,548.12,250,49,54,548.12,250.0
16539,3,4,1388.81,477,36,45,347.2,119.25
16542,54,1,119.62,46,5,5,119.62,46.0
16545,165,1,339.3,78,3,3,339.3,78.0
16546,291,2,787.15,549,25,25,393.58,274.5
16549,10,10,4034.9,2294,445,925,403.49,229.4
16550,109,5,2298.97,1540,162,251,459.79,308.0
16551,96,3,922.12,970,26,32,307.37,323.33
16552,243,2,379.73,219,17,17,189.86,109.5
16553,163,12,5719.82,4600,62,84,476.65,383.33
16554,42,3,837.1,402,51,52,279.03,134.0
16555,35,2,285.89,175,15,17,142.94,87.5
16556,67,7,3313.79,1890,144,207,473.4,270.0
16557,24,2,281.85,111,11,11,140.93,55.5
16558,1,20,8338.49,5377,264,460,416.92,268.85
16560,27,2,841.41,500,52,56,420.7,250.0
16561,6,2,511.12,244,29,31,255.56,122.0
16563,54,1,1077.74,486,19,19,1077.74,486.0
16565,364,1,173.7,46,3,3,173.7,46.0
16566,15,5,614.66,362,14,18,122.93,72.4
16567,194,2,865.6,996,34,35,432.8,498.0
16569,3,1,124.2,93,5,5,124.2,93.0
16570,15,10,3738.4,2112,68,126,373.84,211.2
16571,27,3,1421.69,1239,73,87,473.9,413.0
16572,127,3,1009.6,532,40,57,336.53,177.33
16573,85,2,663.61,360,40,42,331.8,180.0
16574,71,1,451.44,416,28,28,451.44,416.0
16581,183,1,105.84,134,9,9,105.84,134.0
16582,113,1,313.62,164,6,6,313.62,164.0
16583,374,1,233.45,111,14,14,233.45,111.0
16584,80,2,936.08,646,25,28,468.04,323.0
16586,249,1,463.95,95,8,8,463.95,95.0
16587,232,1,225.15,71,13,13,225.15,71.0
16589,71,3,459.24,368,31,33,153.08,122.67
16591,69,1,213.5,41,10,10,213.5,41.0
16592,4,16,4113.68,2927,142,216,257.1,182.94
16593,51,3,330.03,116,24,27,110.01,38.67
16594,75,1,181.09,64,53,53,181.09,64.0
16595,61,1,360.16,335,83,85,360.16,335.0
16596,16,2,250.15,97,12,12,125.08,48.5
16597,4,1,90.04,184,7,7,90.04,184.0
16598,286,1,145.05,73,10,10,145.05,73.0
16600,4,6,813.52,1145,50,62,135.59,190.83
16601,41,1,242.7,133,29,30,242.7,133.0
16602,36,1,528.08,336,29,29,528.08,336.0
16603,75,2,482.47,480,34,34,241.24,240.0
16607,18,14,3347.71,2859,140,172,239.12,204.21
16609,15,7,5493.46,2420,155,276,784.78,345.71
16610,219,1,75.66,66,6,6,75.66,66.0
16611,186,1,129.49,47,9,10,129.49,47.0
16612,33,4,1187.66,506,48,66,296.92,126.5
16613,70,1,618.59,293,30,30,618.59,293.0
16614,183,1,506.19,223,26,26,506.19,223.0
16616,15,2,500.42,370,31,33,250.21,185.0
16617,236,1,151.85,91,5,5,151.85,91.0
16618,31,5,2647.59,1363,79,96,529.52,272.6
16619,264,1,226.21,133,14,14,226.21,133.0
16620,4,2,178.96,88,9,9,89.48,44.0
16621,52,4,813.48,302,22,29,203.37,75.5
16623,246,1,129.45000000000002,39,5,5,129.45,39.0
16624,81,2,810.57,488,44,48,405.28,244.0
16625,275,1,333.08,164,23,23,333.08,164.0
16626,1,17,4413.1,2690,86,179,259.59,158.24
16627,79,1,322.8,162,20,20,322.8,162.0
16628,30,5,2188.05,1205,79,117,437.61,241.0
16629,74,2,408.63,489,58,60,204.32,244.5
16633,17,6,2883.1,1138,115,152,480.52,189.67
16634,223,2,217.9,82,9,9,108.95,41.0
16637,32,4,1154.47,927,66,69,288.62,231.75
16638,23,10,1680.72,1255,92,94,168.07,125.5
16639,31,3,1257.51,510,48,50,419.17,170.0
16641,106,1,231.1,256,12,12,231.1,256.0
16642,5,2,688.33,479,32,34,344.16,239.5
16643,246,1,487.51,269,27,27,487.51,269.0
16644,178,2,833.78,826,62,62,416.89,413.0
16647,170,2,214.06,146,12,14,107.03,73.0
16648,43,1,290.66,281,19,19,290.66,281.0
16650,72,1,518.42,372,24,24,518.42,372.0
16652,59,7,6773.97,3283,74,118,967.71,469.0
16653,16,2,1212.66,733,67,69,606.33,366.5
16654,141,4,601.27,282,29,29,150.32,70.5
16655,18,6,3789.52,2363,208,258,631.59,393.83
16656,22,15,8625.8,8894,14,73,575.05,592.93
16657,10,4,874.43,1130,158,192,218.61,282.5
16658,368,1,123.24,40,8,8,123.24,40.0
16659,189,1,39.12,72,2,2,39.12,72.0
16660,16,4,1267.65,571,16,16,316.91,142.75
16665,362,1,135.4,59,9,9,135.4,59.0
16666,19,1,118.98,233,32,32,118.98,233.0
16667,68,2,567.1800000000001,236,52,52,283.59,118.0
16668,15,6,306.72,318,9,20,51.12,53.0
16669,24,3,1348.88,881,141,156,449.63,293.67
16670,17,11,4095.9,2556,179,252,372.35,232.36
16671,28,3,1692.27,875,3,6,564.09,291.67
16672,2,20,8134.9400000000005,2832,22,114,406.75,141.6
16674,55,2,304.24,181,89,93,152.12,90.5
16676,34,4,1592.12,636,75,89,398.03,159.0
16678,3,12,3109.99,2397,92,163,259.17,199.75
16679,366,1,129.75,29,3,3,129.75,29.0
16680,43,1,183.7,94,10,10,183.7,94.0
16681,73,6,1770.3400000000001,1407,18,44,295.06,234.5
16682,5,5,1028.0,1040,15,30,205.6,208.0
16684,4,28,66653.56,50255,119,277,2380.48,1794.82
16685,61,2,324.24,396,60,62,162.12,198.0
16686,47,7,2959.88,1977,406,544,422.84,282.43
16688,1,4,1260.8600000000001,804,52,62,315.22,201.0
16689,76,2,422.6,330,12,13,211.3,165.0
16690,72,2,225.58,138,10,12,112.79,69.0
16692,256,2,1276.0,152,2,3,638.0,76.0
16693,69,2,477.86,203,58,59,238.93,101.5
16696,135,4,657.9,146,7,10,164.48,36.5
16697,241,1,112.75,27,20,21,112.75,27.0
16698,227,2,1998.0,840,4,5,999.0,420.0
16700,9,13,5076.55,4024,159,308,390.5,309.54
16701,9,13,5398.3,6393,99,144,415.25,491.77
16705,1,20,14034.99,5476,133,270,701.75,273.8
16706,37,3,531.35,249,108,123,177.12,83.0
16708,46,1,656.63,285,27,27,656.63,285.0
16709,85,5,3029.87,851,64,79,605.97,170.2
16710,19,10,2467.9900000000002,1823,268,394,246.8,182.3
16711,3,5,1651.03,833,18,22,330.21,166.6
16712,9,11,3611.31,1730,259,438,328.3,157.27
16713,19,15,6910.78,4271,338,619,460.72,284.73
16714,219,3,1129.06,589,77,87,376.35,196.33
16715,78,1,301.71999999999997,642,19,19,301.72,642.0
16716,267,2,901.2,120,1,2,450.6,60.0
16717,24,6,3843.08,1860,176,198,640.51,310.0
16718,369,1,606.0500000000001,407,41,44,606.05,407.0
16719,15,7,1770.22,1175,107,196,252.89,167.86
16720,26,1,152.95,180,25,25,152.95,180.0
16721,262,1,292.47,172,37,37,292.47,172.0
16722,17,13,4730.81,5001,96,225,363.91,384.69
16723,91,2,576.4,398,37,42,288.2,199.0
16725,302,7,758.27,288,110,145,108.32,41.14
16726,26,5,1358.74,945,121,178,271.75,189.0
16727,364,1,256.32,167,41,44,256.32,167.0
16728,46,4,1048.28,671,218,263,262.07,167.75
16729,38,21,7205.33,5722,234,656,343.11,272.48
16730,52,3,743.11,994,75,82,247.7,331.33
16732,32,1,603.75,317,28,28,603.75,317.0
16734,52,3,646.76,345,44,52,215.59,115.0
16735,79,5,2247.41,1532,88,116,449.48,306.4
16737,53,1,417.6,288,1,1,417.6,288.0
16738,298,1,3.75,3,1,1,3.75,3.0
16739,177,1,323.0,172,13,13,323.0,172.0
